pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES	0.041958041958042	0.577156177156177	0.237793834423688	0.616921326028644	1.45319007900229	13	CD74;HLA-DRA;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DQA2;HLA-DPB1;HLA-DQA1;HLA-DOA;HLA-DRB1
KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE	0.00620306482178289	0.209553045713355	0.407017918923954	0.965100148719907	1.45029713018031	2	CYP21A2;HSD11B2
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	0.0259605399792316	0.48695679536801	0.287857117255149	0.495013595261391	1.43525220363634	40	TUBB6;DNALI1;DNAH5;DCTN2;TUBA4A;TUBA1A;DNAH7;DNAH11;DNAH10;TUBB2B;DCTN6;TUBB3;DCTN4;DNAL4;TUBB2A
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	0.0380021715526602	0.566438421002808	0.241339976815091	0.543074303102015	1.43025991531885	22	IL6R;IL6ST;STAT1;IL31RA;IL4R;JAK1;TYK2;IL27RA;CLCF1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	0.0536912751677852	0.692393736017897	0.204294756516886	0.565844761706774	1.42563435709174	17	COX8A;COX7A2L;COX5B;COX7C;COX7B;COX7A1;COX6C;COX6B1;COX4I1
KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.0523751522533496	0.689791898826029	0.216542836735348	0.677566068993134	1.42475328141056	8	CHST7;CHST3;CHPF;CSGALNACT1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TUBA4A_TO_RETROGRADE_AXONAL_TRANSPORT	0.0404255319148936	0.568713733075435	0.231126709673834	0.521641650294104	1.42154113817497	26	DNALI1;DNAH5;DCTN2;TUBA4A;DNAH7;DNAH11;DNAH10;DCTN6;DCTN4;DNAL4;DCTN1;ACTR1B;ACTR10
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_DEGRADATION	0.0687960687960688	0.741451905626134	0.188204146308491	0.694225388682501	1.41795255018064	7	IDUA;NAGLU;IDS;SGSH
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION	0.0571095571095571	0.693153251976781	0.20207170902116	0.599806719097864	1.41287573753198	13	HLA-DRA;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DQA2;HLA-DPB1;HLA-DQA1;HLA-DOA;HLA-DRB1
KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	0.0672169811320755	0.741451905626134	0.186432558434075	0.611814857826917	1.40236471593508	11	ACAA2;ACADVL;ACADS;ACADM;HADHB;ACAT1;ACADL;ACADSB
KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	0.0726846424384525	0.762572774057663	0.178219874951973	0.597322409591268	1.38618388551135	12	TP53;CDKN1A;CCND3;MDM2
KEGG_MEDICUS_VARIANT_DELETED_DMD_TO_DYSTROPHIN_ASSOCIATED_PROTEIN_COMPLEX	0.0682095006090134	0.741451905626134	0.188204146308491	0.659157793563671	1.3860452468388	8	DTNA;SNTB1;SNTA1
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	0.0691964285714286	0.741451905626134	0.178219874951973	0.545042327497415	1.38424135317876	18	STAT1;STAT4;IFNAR2;JAK1;STAT5A;TYK2;IRF9;IFNGR2
KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY	0.078031212484994	0.791824926691988	0.173747838999571	0.635327419170663	1.38408419027395	9	TRAPPC1;TRAPPC5;TRAPPC4;RAB1B;TRAPPC3;TRAPPC2;TRAPPC6B
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT	0.0385015608740895	0.566438421002808	0.234392647294686	0.47305467407123	1.37884298475302	42	TUBB6;DNALI1;DNAH5;DCTN2;TUBA4A;TUBA1A;DNAH7;DNAH11;DNAH10;TUBB2B;DCTN6;TUBB3;DCTN4;DNAL4;TUBB2A
KEGG_MEDICUS_VARIANT_EWSR1_WT1_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.0849176172370089	0.821312579214195	0.170932335370056	0.699074174204008	1.36266959953279	6	BAIAP3;MLF1;PDGFA
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	0.0694736842105263	0.741451905626134	0.172324344900946	0.479844713051495	1.35510100527591	33	TUBB6;ARL8A;KLC3;TUBA4A;BLOC1S1;TUBA1A;SNAPIN;KLC2;BLOC1S2;TUBB2B;TUBB3;TUBB2A;BORCS8;KXD1;BORCS6
KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.0990502035278155	0.901648176231144	0.163180127180689	0.767450976975785	1.35082474582136	4	SULT1A1;SULT1A2
KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	0.0843507214206437	0.821312579214195	0.159646701919906	0.527499622310626	1.35015777634472	19	IL15RA;STAT1;IL4R;STAT5B;IL15;JAK1;STAT5A;IL7;JAK3;CRLF2
KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II	0.103929024081115	0.919029512945863	0.153158808683073	0.687760883429382	1.3406171793775	6	GSTO1;SDHC;AS3MT
KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY	0.108108108108108	0.920154833392205	0.147331213699377	0.654971668273971	1.33777698491792	7	STAT1;STAT5B;JAK1;STAT5A
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ATXN1_TO_RORA_MEDIATED_TRANSCRIPTION	0.102766798418972	0.919029512945863	0.157402899305283	0.720151248014256	1.33642959093715	5	RORA;ITPR1;KAT5
KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY	0.108982035928144	0.920154833392205	0.144630528034484	0.595101542095314	1.32269153791008	10	NFKBIA;IKBKG;TNFSF14;TNFRSF14
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	0.109375	0.920154833392205	0.13880510939114	0.519702338511103	1.31988550616592	18	MAPK10;DUSP1;DUSP10;DUSP3;DUSP5;DUSP16;DUSP8;MAPK9
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY	0.112975391498881	0.920154833392205	0.136490437780413	0.521708130174601	1.31443301252372	17	PDGFRA;CAMK1D;CAMK1;PLCG2;PDGFA;PDGFRB;CALM3;PDGFB;CAMK2B
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT	0.0978723404255319	0.901648176231144	0.143758989039275	0.48176564433349	1.31287385122202	26	DNALI1;DNAH5;DCTN2;DNAH7;DNAH11;DNAH10;DCTN6;DCTN4;DNAL4;DCTN1;ACTR1B;ACTR10
KEGG_MEDICUS_REFERENCE_MLK_JNK_SIGNALING_PATHWAY	0.110199296600234	0.920154833392205	0.142056643575821	0.564693664586643	1.31046357131651	12	MAPK10;MAP3K21;MAP3K12;MAP3K10;MAPK9;MAP3K20;MAP3K11
KEGG_MEDICUS_REFERENCE_GH_JAK_STAT_SIGNALING_PATHWAY	0.122529644268775	0.943127287225711	0.142901149386948	0.704351332423572	1.30710870204343	5	GHR;STAT5B;STAT5A
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_PP2A_AKT_SIGNALING_PATYWAY	0.131519274376417	0.980848564325329	0.126253987849115	0.524623373202065	1.29834168546596	16	PPP2R2C;PPP2R3A;PPP2R5B;PPP2R3B;PPP2R5D
KEGG_MEDICUS_REFERENCE_TYROSINE_DEGRADATION	0.137022397891963	0.986242608082851	0.134273452883202	0.694439570670866	1.28871482750505	5	HGD;FAH;GSTZ1
KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.128635346756152	0.971039995634856	0.126875729929857	0.511376493168787	1.28840266342928	17	TUBB6;TUBA4A;TUBA1A;TUBB2B;TUBB3;MAPT;TUBB2A
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY	0.123414071510957	0.943127287225711	0.132147260608774	0.529674752484347	1.28685728071838	15	PRKD1;NFKBIA;IKBKG
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_VGCC_CA2_APOPTOTIC_PATHWAY	0.157394843962008	0.989311757067226	0.126253987849115	0.728016423234744	1.28141422628077	4	PRNP;CACNA1D;CACNA1F
KEGG_MEDICUS_REFERENCE_FAS_JNK_SIGNALING_PATHWAY	0.147420147420147	0.989311757067226	0.12384217120105	0.626418325030802	1.2794568967623	7	MAPK10;FAS;MAPK9;DAXX
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.12	0.943127287225711	0.129442887745046	0.478493586392041	1.2792812364572	24	CACNA1H;CREB5;CAMK1D;CACNA1D;ATP1A1;CAMK1
KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	0.143024618991794	0.989311757067226	0.122679189568808	0.550546843197454	1.277633569418	12	EPOR;GHR;PRLR;STAT5B;STAT5A
KEGG_MEDICUS_REFERENCE_HEME_BIOSYNTHESIS	0.156062424969988	0.989311757067226	0.118287526124085	0.585682420765448	1.27593073215856	9	PPOX;FECH;UROS;UROD;ALAD
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_PAI	0.158428390367554	0.989311757067226	0.120985142145252	0.652748843702188	1.27236999772728	6	SERPINA5;SERPINE1;SERPINE2
KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPG_TO_TNF_NFKB_SIGNALING_PATHWAY	0.154791154791155	0.989311757067226	0.120433371642259	0.620934441209356	1.26825608622399	7	FBXW11;NFKBIA;UBE2D2
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG6_TO_OST	0.154481132075472	0.989311757067226	0.11776578836269	0.552851599582145	1.26721273026292	11	TUSC3;DAD1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.135135135135135	0.986242608082851	0.120985142145252	0.47296691180453	1.26450534122918	24	MAPK10;TUBB6;KLC3;TUBA4A;TUBA1A;KLC2;TUBB2B;TUBB3;TUBB2A
KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY	0.147635524798155	0.989311757067226	0.119348440591015	0.519615048589714	1.26241699328168	15	CX3CL1;ADCY5;ADCY9;ADCY1;PRKACA;GNAI1;ADCY4
KEGG_MEDICUS_REFERENCE_ANGII_AT1R_NOX2_SIGNALING_PATHWAY	0.149817295980512	0.989311757067226	0.122107920287081	0.600119623241372	1.2619026270347	8	VCAM1;AGTR1;CYBB
KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS	0.163170163170163	0.989311757067226	0.11331290842208	0.532172181477001	1.25355908738268	13	CYP7B1;HSD3B7;HSD17B4;SLC27A5;CYP27A1;AMACR
KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM	0.173652694610778	0.989311757067226	0.11101149245045	0.562211469583789	1.24958902091933	10	AKR1C1;EPHX1;AKR1C3;AKR1C2
KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	0.175675675675676	0.989311757067226	0.111918316325105	0.61071335983872	1.24737956884021	7	NFKBIA;IKBKG;RELA;CHUK
KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.173913043478261	0.989311757067226	0.117249716749792	0.671726570957776	1.24656489719635	5	B4GALT7;B3GAT3;XYLT2
KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS	0.191316146540027	0.989311757067226	0.112843355675562	0.70514314331293	1.24115394456448	4	HSD11B1;AKR1C2
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	0.186320754716981	0.989311757067226	0.105520936843198	0.541369764490041	1.24089476789021	11	NOTCH2;NOTCH4;JAG2;NOTCH1;HES1;DLL1;NOTCH3
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	0.185614849187935	0.989311757067226	0.104732821580651	0.519269987224542	1.23967820643112	14	PDGFRA;CAMK1D;CAMK1;PLCG2;CALM3;CAMK2B
KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY	0.19327731092437	0.989311757067226	0.104343952581949	0.568888290343709	1.23934410028224	9	RAC2;FCGR2A;FCGR3A;FCGR3B;CRK;FCGR1A;DOCK1
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	0.183233532934132	0.989311757067226	0.107554375265169	0.557113991565886	1.23825920480892	10	NFKBIA;IKBKG;TICAM1
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR	0.165714285714286	0.989311757067226	0.126253987849115	0.756712605943913	1.23586683668593	3	CFH;CFHR1;CFHR3
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	0.18562874251497	0.989311757067226	0.106729884364606	0.555113889222268	1.23381371398471	10	ACAA2;ACADS;ACADM;HADHB;HSD17B10;ACADSB
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY	0.186311787072243	0.989311757067226	0.110122263835536	0.632515860253584	1.23293087599938	6	MAPK10;MAPK9;PARK7;DAXX
KEGG_MEDICUS_REFERENCE_NON_CANONICAL_INFLAMMASOME_SIGNALING_PATHWAY	0.187579214195184	0.989311757067226	0.109684061970549	0.632096565286326	1.23211356572502	6	CASP4;PYCARD;IL18;CASP1
KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS	0.188846641318124	0.989311757067226	0.109250039480711	0.63202685027984	1.23197767382188	6	ICAM1;MICA
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	0.156512605042017	0.989311757067226	0.109250039480711	0.437891959139384	1.23167200037114	32	CLDN10;CLDN9;CLDN1;OCLN;CLDN14;CLDN3;CLDN16;ARPC1A
KEGG_MEDICUS_REFERENCE_LEWIS_X_ANTIGEN_BIOSYNTHESIS	0.202170963364993	0.989311757067226	0.109250039480711	0.699689671908574	1.23155504594472	4	FUT6;FUT5;FUT4
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.193735498839907	0.989311757067226	0.102080107662747	0.514081264988134	1.22729092036809	14	EVC;EVC2;SMO;SUFU;SHH;PTCH1
KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY	0.191142191142191	0.989311757067226	0.103197466945307	0.520404724128544	1.22584023320732	13	BAD;BBC3;BAX;BCL2;BCL2L1;BAK1
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.180540540540541	0.989311757067226	0.102080107662747	0.458385642241442	1.22552144450356	24	CACNA1H;CREB5;CAMK1D;CACNA1D;CAMK1
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.176981541802389	0.989311757067226	0.103576326612592	0.462881386370445	1.22398522084114	23	CACNA1H;CREB5;CAMK1D;CACNA1D;CAMK1
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY	0.189158016147636	0.989311757067226	0.103197466945307	0.503530593117999	1.22333943005428	15	TUBB6;TUBA4A;TUBA1A;TUBB2B;TUBB3;TUBB2A
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381	0.213443396226415	0.989311757067226	0.0972150808846466	0.532377591007703	1.22028345606953	11	NOTCH2;NOTCH4;NOTCH1;MFNG;HES1;NOTCH3
KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.196868008948546	0.989311757067226	0.0988903007520636	0.484222455461543	1.21998861825469	17	TUBB6;TUBA4A;TUBA1A;TUBB2B;TUBB3;MAPT;TUBB2A
KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	0.198986058301648	0.989311757067226	0.105920292736253	0.622176831734432	1.2127775355219	6	DNASE2;DNASE1L1;DNASE1L2;DNASE1
KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA	0.208282582216809	0.989311757067226	0.100633389423036	0.576727851688514	1.21271553694404	8	LTBP3;TGFB2;LTBP1;TGFB1;LTBP4;FBN1
KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION	0.219339622641509	0.989311757067226	0.0956031492204301	0.528380549619074	1.21112168149044	11	NOTCH2;PSEN2;NOTCH4;APH1B;NOTCH1;ADAM17;NOTCH3;PSENEN
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	0.182572614107884	0.989311757067226	0.0988903007520636	0.411527088131645	1.2084728022079	44	FGFR3;PDGFC;PDGFD;PDGFRA;FGFR4;FGFR2;FGFR1;VEGFB;ITPR1;FGF1;PLCG2;MST1
